Behavioral Policy,Training Steps,IQL Score,BC Score,IQL Score Std Dev,BC Score Std Dev
Expert,50000,2.6,40.0,4.219004621945797,0.0
Mixed Suboptimal,50000,6.6,35.733333333333334,5.20713795806158,1.7099150633319555
Mixed Random,50000,4.333333333333333,33.06666666666667,4.320493798938573,3.7314621160892845
Epsilon-greedy,50000,8.066666666666666,37.46666666666667,6.9123767534005545,1.1872336794093266
Boltzmann Softmax: Tau 0.5,50000,1.8666666666666667,34.2,1.4074631010979937,3.121355017113103
Boltzmann Softmax: Tau 1.5,50000,2.0,32.666666666666664,1.7320508075688772,4.820590756130958
Random,50000,1.3333333333333333,33.13333333333333,1.8387366263150307,4.290632099064636
