Behavioral Policy,Training Steps,IQL Score,BC Score,IQL Score Std Dev,BC Score Std Dev
Expert,1000,8.0,40.0,4.69041575982343,0.0
Mixed Suboptimal,1000,10.933333333333334,16.333333333333332,4.399134113934349,12.210456096937497
Mixed Random,1000,9.0,12.4,5.028490259085155,9.477793594955074
Epsilon-greedy,1000,12.0,21.733333333333334,6.425396041156863,10.572651151955805
Boltzmann Softmax: Tau 0.5,1000,8.533333333333333,12.2,3.5429339469401553,8.230604907469266
Boltzmann Softmax: Tau 1.5,1000,4.866666666666666,3.933333333333333,2.587515815456612,1.4375905768565216
Random,1000,4.666666666666667,3.2666666666666666,3.015831244489336,1.667618775665584
