Behavioral Policy,Training Steps,IQL Score,BC Score,IQL Score Std Dev,BC Score Std Dev
Expert,50000,4.2,15.4,2.7748873851023217,2.302172886644268
Mixed Suboptimal,50000,5.0,14.066666666666666,3.6645015252516173,2.7377432485969346
Mixed Random,50000,5.0,13.733333333333333,3.525417908358019,3.305118685283408
Epsilon-greedy,50000,5.6,14.8,3.9605194464507156,3.4267852490135917
Boltzmann Softmax: Tau 0.5,50000,4.133333333333334,12.066666666666666,2.5317037365228594,1.751190071541826
Boltzmann Softmax: Tau 1.5,50000,2.8,10.8,1.9712215212183246,2.1447610589527217
Random,50000,3.066666666666667,10.866666666666667,1.8309508328682538,1.9223002094465098
