Behavioral Policy,Training Steps,IQL Score,BC Score,IQL Score Std Dev,BC Score Std Dev
Expert,2000,6.0,12.6,0.9999999999999999,1.5165750888103104
Mixed Suboptimal,2000,7.933333333333334,16.8,4.148436308963151,3.7454734585325027
Mixed Random,2000,7.733333333333333,14.666666666666666,4.495500395898526,3.015831244489336
Epsilon-greedy,2000,8.533333333333333,16.666666666666668,4.405624111238249,2.4397501823713337
Boltzmann Softmax: Tau 0.5,2000,6.0,15.133333333333333,3.3806170189140663,2.4455985731416305
Boltzmann Softmax: Tau 1.5,2000,5.0,11.933333333333334,2.7774602993176543,2.6313132697969515
Random,2000,4.4,10.666666666666666,2.32379000772445,3.2659863237109037
