Behavioral Policy,Training Steps,IQL Score,BC Score,IQL Score Std Dev,BC Score Std Dev
Expert,200,7.6,10.8,0.5477225575051663,1.6431676725154982
Mixed Suboptimal,200,7.266666666666667,4.6,4.6208636587093705,3.794733192202055
Mixed Random,200,6.066666666666666,4.466666666666667,3.990464825532174,1.995232412766087
Epsilon-greedy,200,6.666666666666667,4.866666666666666,3.7161167647860323,2.972893411828826
Boltzmann Softmax: Tau 0.5,200,5.266666666666667,3.6666666666666665,3.2396354880199247,1.1751393027860064
Boltzmann Softmax: Tau 1.5,200,2.8,3.2,1.6987390281365427,1.4735767952260144
Random,200,3.2666666666666666,3.1333333333333333,1.791514389985135,0.990430401872025
