Behavioral Policy,Training Steps,IQL Score,BC Score,IQL Score Std Dev,BC Score Std Dev
Expert,5000,6.0,12.4,0.9999999999999999,1.3416407864998738
Mixed Suboptimal,5000,6.933333333333334,18.133333333333333,3.7122705155945175,1.8073922282301282
Mixed Random,5000,6.666666666666667,17.866666666666667,4.715728494951256,1.4074631010979934
Epsilon-greedy,5000,8.866666666666667,18.2,5.475486497193868,2.6240644591385873
Boltzmann Softmax: Tau 0.5,5000,5.933333333333334,16.666666666666668,3.1728010758108782,2.126924898488314
Boltzmann Softmax: Tau 1.5,5000,4.0,17.6,2.9277002188455996,3.180296482135858
Random,5000,3.0,15.133333333333333,1.3093073414159544,3.602908877692077
