Behavioral Policy,Training Steps,IQL Score,BC Score,IQL Score Std Dev,BC Score Std Dev
Expert,1000,5.2,8.0,1.0954451150103324,1.7320508075688772
Mixed Suboptimal,1000,7.866666666666666,10.733333333333333,2.5875158154566122,3.453086955726647
Mixed Random,1000,5.933333333333334,8.666666666666666,1.7511900715418263,2.9920529661723827
Epsilon-greedy,1000,7.866666666666666,13.0,3.2484428504101697,3.0472470011002204
Boltzmann Softmax: Tau 0.5,1000,6.733333333333333,10.933333333333334,2.8149262021959873,3.9182114481458177
Boltzmann Softmax: Tau 1.5,1000,5.333333333333333,7.066666666666666,1.8771812708978117,1.3345232785352155
Random,1000,5.0,6.066666666666666,1.6903085094570331,1.2227992865708155
