Behavioral Policy,Training Steps,IQL Score,BC Score,IQL Score Std Dev,BC Score Std Dev
Expert,2000,6.0,8.2,1.7320508075688772,2.16794833886788
Mixed Suboptimal,2000,7.933333333333334,14.666666666666666,2.7115274205474953,2.3196879921559237
Mixed Random,2000,7.0,12.133333333333333,3.0,1.7674302033770737
Epsilon-greedy,2000,8.6,15.333333333333334,3.541589635016618,2.257263408474539
Boltzmann Softmax: Tau 0.5,2000,6.066666666666666,13.666666666666666,3.104528182847635,2.5260547066428276
Boltzmann Softmax: Tau 1.5,2000,5.6,11.666666666666666,3.1350552512789034,2.0930724738891344
Random,2000,4.466666666666667,11.0,2.587515815456612,2.104417123236605
