Behavioral Policy,Training Steps,IQL Score,BC Score,IQL Score Std Dev,BC Score Std Dev
Expert,25000,3.0,13.8,2.8284271247461903,1.0954451150103326
Mixed Suboptimal,25000,5.466666666666667,13.2,2.996823715361379,2.1447610589527217
Mixed Random,25000,4.866666666666666,12.333333333333334,3.2484428504101706,2.5819888974716108
Epsilon-greedy,25000,6.133333333333334,13.866666666666667,3.181793444554427,2.3864697976798483
Boltzmann Softmax: Tau 0.5,25000,3.466666666666667,12.666666666666666,2.5597618936887376,2.6636888135137133
Boltzmann Softmax: Tau 1.5,25000,3.533333333333333,11.933333333333334,2.1668498091095505,1.7915143899851351
Random,25000,3.2666666666666666,12.0,1.869555587629877,2.0701966780270626
