Behavioral Policy,Training Steps,IQL Score,BC Score,IQL Score Std Dev,BC Score Std Dev
Expert,50000,3.0,13.2,2.8284271247461903,2.7748873851023217
Mixed Suboptimal,50000,5.0,12.2,3.909694909544003,2.1447610589527213
Mixed Random,50000,4.666666666666667,12.133333333333333,3.2877840272018797,2.32583830253175
Epsilon-greedy,50000,5.2,12.8,2.7307769694983985,2.4842360136324753
Boltzmann Softmax: Tau 0.5,50000,3.2666666666666666,11.333333333333334,2.1201976547572388,2.410295378065479
Boltzmann Softmax: Tau 1.5,50000,3.7333333333333334,10.866666666666667,2.491891612715892,2.065591117977289
Random,50000,3.6,9.866666666666667,2.2614786566062737,2.2635833370586385
